"fit","pred"
"169","BLASSO",9.18201769904668
"170","BLASSO",9.33124371019982
"171","BLASSO",11.3831664429131
"172","BLASSO",10.5990163848461
"173","BLASSO",12.0230849935604
"174","BLASSO",9.05837188513346
"175","BLASSO",12.6091069855288
"176","BLASSO",10.9781453939167
"177","BLASSO",7.57826598999302
"178","BLASSO",10.2887750920659
"179","BLASSO",8.8508198782559
"180","BLASSO",10.1555897767796
"181","BayesB",9.49117849779916
"182","BayesB",9.54771519396004
"183","BayesB",13.7379370328706
"184","BayesB",7.03375792699539
"185","BayesB",10.8887780919923
"186","BayesB",8.9088879182029
"187","BayesB",11.3526019227008
"188","BayesB",8.75352508687022
"189","BayesB",8.7337550687183
"190","BayesB",9.05176418832867
"191","BayesB",11.0233129591988
"192","BayesB",18.4016672046622
