"fit","pred"
"1","CAISA",6.13281402486073
"2","CAISA",102.409622034954
"3","CAISA",5.97156958565816
"4","CAISA",107.376907447874
"5","CAISA",104.673941620724
"6","CAISA",103.791760820482
"7","CAISA",106.622282363992
"8","CAISA",104.622739253349
"9","CAISA",98.2568066854425
"10","CAISA",6.66665880187876
"11","CAISA",101.023631629308
"12","CAISA",102.856830305977
"13","CAISA",111.322270575704
"14","CAISA",99.8236059088029
"15","CAISA",5.99924219045388
"16","CAISA",106.021771432786
"17","CAISA",105.295738790508
"18","CAISA",105.85742075244
"19","CAISA",5.28146893831907
"20","CAISA",6.14952746458243
"21","SUSIE",110.155661054438
"22","SUSIE",111.416036175416
"23","SUSIE",109.718064699791
"24","SUSIE",108.789753010321
"25","SUSIE",114.630277920275
"26","SUSIE",108.319173893088
"27","SUSIE",106.769792748396
"28","SUSIE",105.478792661732
"29","SUSIE",111.972975084808
"30","SUSIE",111.878526058761
"31","SUSIE",112.763158320196
"32","SUSIE",114.2694995432
"33","SUSIE",114.053392259844
"34","SUSIE",108.249582529372
"35","SUSIE",112.645082970086
"36","SUSIE",108.246859968728
"37","SUSIE",110.231852194812
"38","SUSIE",106.443306436645
"39","SUSIE",103.973517248801
"40","SUSIE",108.425864522167
"41","VARBVS",100.360661813418
"42","VARBVS",101.009494194651
"43","VARBVS",98.2014352659188
"44","VARBVS",98.9510807759919
"45","VARBVS",104.474420029841
"46","VARBVS",99.143673375679
"47","VARBVS",99.6473290887039
"48","VARBVS",98.2520777303647
"49","VARBVS",99.6140195847704
"50","VARBVS",98.1811026513339
"51","VARBVS",102.235814248103
"52","VARBVS",105.011336094104
"53","VARBVS",104.265176736035
"54","VARBVS",101.540347636051
"55","VARBVS",103.924000571488
"56","VARBVS",98.9548964146887
"57","VARBVS",99.81632235711
"58","VARBVS",99.8984890277293
"59","VARBVS",96.194107928207
"60","VARBVS",98.8807999398224
"61","L0Learn",116.424290727541
"62","L0Learn",115.001349175222
"63","L0Learn",114.265167111979
"64","L0Learn",113.48289010391
"65","L0Learn",119.261545368987
"66","L0Learn",111.226635792232
"67","L0Learn",110.6630935668
"68","L0Learn",110.2694414719
"69","L0Learn",116.368698589995
"70","L0Learn",115.555161086117
"71","L0Learn",117.98513969321
"72","L0Learn",117.723230912035
"73","L0Learn",118.107507004795
"74","L0Learn",109.726337826981
"75","L0Learn",117.167301612524
"76","L0Learn",112.054984971225
"77","L0Learn",112.409072190159
"78","L0Learn",110.088451889669
"79","L0Learn",112.333369041661
"80","L0Learn",113.871629168631
"81","LASSO",26.4839605964526
"82","LASSO",24.3932553791313
"83","LASSO",24.8551764547032
"84","LASSO",20.258256639371
"85","LASSO",19.7860364220858
"86","LASSO",22.4116077046191
"87","LASSO",24.1146437903479
"88","LASSO",32.3538414054884
"89","LASSO",27.1412857632574
