"fit","pred"
"1","CAISA",13.7406639504372
"2","CAISA",13.5620354713084
"3","CAISA",12.703487668686
"4","CAISA",13.940245238366
"5","CAISA",13.7614184468156
"6","CAISA",12.1299845584894
"7","CAISA",13.5434544269986
"8","CAISA",12.5970672447957
"9","CAISA",14.9440292770849
"10","CAISA",13.008681608282
"11","CAISA",12.805588545738
"12","CAISA",12.7258762051451
"13","CAISA",13.3432139794068
"14","CAISA",12.8803978102646
"15","CAISA",14.5409666785097
"16","CAISA",13.7293898280798
"17","CAISA",12.7767939674934
"18","CAISA",12.9590546325104
"19","CAISA",13.7504507197404
"20","CAISA",14.6188410949809
"21","SCAD",43.7992180790978
"22","SCAD",45.3461271910639
"23","SCAD",42.746664064844
"24","SCAD",45.3921269657609
"25","SCAD",43.3654446607544
"26","SCAD",42.5580204288503
"27","SCAD",41.3621581665701
"28","SCAD",41.8942381391111
"29","SCAD",40.7198215491562
"30","SCAD",44.0898530807677
"31","SCAD",57.1864849126544
"32","SCAD",43.0896355870645
"33","SCAD",49.2213363984873
"34","SCAD",42.6478347144015
"35","SCAD",46.357246629665
"36","SCAD",41.4292114786142
"37","SCAD",46.3602046411981
"38","SCAD",41.8035281138399
"39","SCAD",49.0311021639379
"40","SCAD",44.8935848701116
"41","MCP",122.931051970464
"42","MCP",106.558063709682
"43","MCP",132.185729852093
"44","MCP",104.448402993803
"45","MCP",124.14798897411
"46","MCP",115.286997155038
"47","MCP",111.606577563226
"48","MCP",119.660192937211
"49","MCP",112.324974499914
"50","MCP",115.639609335793
"51","MCP",121.671351369388
"52","MCP",125.403887010088
"53","MCP",123.765909688912
"54","MCP",127.985099620074
"55","MCP",122.875049713746
"56","MCP",108.292181321861
"57","MCP",118.500834631489
"58","MCP",128.84547778398
"59","MCP",129.040197478746
"60","MCP",122.042821888579
"61","LASSO",29.591437866008
"62","LASSO",30.3740367252879
"63","LASSO",28.6585713347306
"64","LASSO",29.5966577448911
"65","LASSO",29.0343275130975
"66","LASSO",30.1564883878284
"67","LASSO",27.646197569277
"68","LASSO",27.2152595081532
"69","LASSO",27.3773025144139
"70","LASSO",30.0291489239322
"71","LASSO",36.8349273573779
"72","LASSO",29.6074552387175
"73","LASSO",33.2435730260138
"74","LASSO",29.5100638410466
"75","LASSO",31.6410158492858
"76","LASSO",28.8568986298407
"77","LASSO",31.6860233691681
"78","LASSO",29.4085126737939
"79","LASSO",34.0198784813821
"80","LASSO",30.1373091473085
"81","L0Learn",128.58602124579
"82","L0Learn",133.95086205348
"83","L0Learn",269.718701868604
"84","L0Learn",116.667521503572
"85","L0Learn",130.722579094587
"86","L0Learn",125.841976353303
"87","L0Learn",131.48688077748
"88","L0Learn",127.203906466601
"89","L0Learn",116.172351458081
"90","L0Learn",125.738947793199
"91","L0Learn",135.294488795236
"92","L0Learn",131.343766139493
"93","L0Learn",130.693193703504
"94","L0Learn",127.965256124521
"95","L0Learn",115.689931330517
"96","L0Learn",132.079783146299
"97","L0Learn",117.213161501072
"98","L0Learn",250.841944195356
"99","L0Learn",132.577962295339
"100","L0Learn",128.661124436742
