"fit","pred"
"1","CAISA",1.17194956348545
"2","CAISA",1.08780755733194
"3","CAISA",25.2469089332599
"4","CAISA",1.69792182522212
"5","CAISA",1.40447227714055
"6","CAISA",1.11336415704935
"7","CAISA",1.09860137956698
"8","CAISA",1.06172447801928
"9","CAISA",1.43668387842874
"10","CAISA",1.14075647455584
"11","CAISA",22.4139406926415
"12","CAISA",1.06589165398799
"13","CAISA",1.24192106161579
"14","CAISA",1.5033292654434
"15","CAISA",1.63177295785676
"16","CAISA",1.11258344173252
"17","CAISA",1.2432802623209
"18","CAISA",1.18714520705211
"19","CAISA",1.10524887822185
"20","CAISA",1.41194493215779
"21","SUSIE",1.04751492129867
"22","SUSIE",1.09768490054375
"23","SUSIE",1.10022096720163
"24","SUSIE",1.03764156858713
"25","SUSIE",1.11014100176079
"26","SUSIE",1.09486900870336
"27","SUSIE",1.1082548739698
"28","SUSIE",1.06304972882815
"29","SUSIE",1.11232555621372
"30","SUSIE",1.14052855339803
"31","SUSIE",1.07172312988341
"32","SUSIE",1.05814378144713
"33","SUSIE",1.01708321650957
"34","SUSIE",1.015907071717
"35","SUSIE",1.08256186176831
"36","SUSIE",1.10347908406849
"37","SUSIE",1.28487731490502
"38","SUSIE",1.19746981598987
"39","SUSIE",1.11640031181775
"40","SUSIE",1.03535872431058
"41","VARBVS",2.62262000745421
"42","VARBVS",2.25982924418183
"43","VARBVS",2.34244160855086
"44","VARBVS",2.58963743203518
"45","VARBVS",2.18268162337985
"46","VARBVS",2.44169947110159
"47","VARBVS",2.03660039447657
"48","VARBVS",1.98066516450125
"49","VARBVS",2.18654748886561
"50","VARBVS",1.91313646021422
"51","VARBVS",2.43833619967045
"52","VARBVS",2.32717138213029
"53","VARBVS",2.7490870650045
"54","VARBVS",2.00997441049266
"55","VARBVS",2.32779050225753
"56","VARBVS",2.09845744232396
"57","VARBVS",2.27206186550502
"58","VARBVS",2.5308132824455
"59","VARBVS",2.18873176060323
"60","VARBVS",2.22522939515999
"61","L0Learn",1.05316579570956
"62","L0Learn",1.09287740432113
"63","L0Learn",1.12371100046573
"64","L0Learn",1.03230470045577
"65","L0Learn",1.10656968913082
"66","L0Learn",1.1059663739604
"67","L0Learn",1.09858405523242
"68","L0Learn",1.05846861289472
"69","L0Learn",1.11997149904134
"70","L0Learn",1.14253593217969
"71","L0Learn",1.07982053866224
"72","L0Learn",1.07148345001053
"73","L0Learn",1.01221336434203
"74","L0Learn",1.01537754107236
"75","L0Learn",1.09580769057838
"76","L0Learn",1.10412237504875
"77","L0Learn",1.25552708116349
"78","L0Learn",1.18555321902035
"79","L0Learn",1.09793428445747
"80","L0Learn",1.03825411899707
"81","LASSO",5.16693396412932
"82","LASSO",4.65283644119575
"83","LASSO",4.83501773480269
"84","LASSO",5.2025534414872
"85","LASSO",4.93438692142814
"86","LASSO",3.78589156370961
"87","LASSO",4.17722418509896
"88","LASSO",4.14052916887293
"89","LASSO",4.83289381430481
"90","LASSO",4.19288442079349
"91","LASSO",4.56796676441106
"92","LASSO",5.29013191331135
"93","LASSO",5.28473946725362
"94","LASSO",4.86460012024098
"95","LASSO",4.7810196545919
"96","LASSO",4.2488079723068
"97","LASSO",5.29141973488928
"98","LASSO",5.02100802195055
"99","LASSO",3.65886370906922
"100","LASSO",3.92117158795374
"101","RIDGE",30.685531497361
"102","RIDGE",30.6222607939152
"103","RIDGE",31.0797676406334
"104","RIDGE",31.7655140562766
"105","RIDGE",30.8969154369931
"106","RIDGE",31.5545535093582
"107","RIDGE",32.1236300029752
"108","RIDGE",30.5286362739142
"109","RIDGE",31.562761226023
"110","RIDGE",31.6449070445893
"111","RIDGE",30.4658110370995
"112","RIDGE",31.3270444064221
"113","RIDGE",32.6677186663621
"114","RIDGE",32.7216816319668
"115","RIDGE",31.9583345519922
"116","RIDGE",31.0077508892272
"117","RIDGE",31.0080361422642
"118","RIDGE",32.0966513362657
"119","RIDGE",31.571677379067
"120","RIDGE",31.1769140859184
"121","E-NET",7.06093475167242
"122","E-NET",6.51453913164259
"123","E-NET",6.22955792907617
"124","E-NET",7.20735593173709
"125","E-NET",6.35378993115044
"126","E-NET",5.1882350733213
"127","E-NET",6.12780929135328
"128","E-NET",5.26491137630578
"129","E-NET",6.30900512809272
"130","E-NET",5.64353131890903
"131","E-NET",6.48768735224197
"132","E-NET",7.15654124298485
"133","E-NET",7.07758642468145
"134","E-NET",6.77017764118828
"135","E-NET",6.11167389778318
"136","E-NET",5.58677722786309
"137","E-NET",6.94930408967929
"138","E-NET",6.90006752874925
