"fit","time"
"1","CAISA",0.277000000000044
"2","CAISA",0.315999999999804
"3","CAISA",0.282000000000153
"4","CAISA",0.451000000000022
"5","CAISA",0.398999999999887
"6","CAISA",0.289999999999964
"7","CAISA",0.360000000000127
"8","CAISA",0.25
"9","CAISA",0.257000000000062
"10","CAISA",0.276999999999589
"11","CAISA",0.263000000000375
"12","CAISA",0.295999999999822
"13","CAISA",0.284000000000106
"14","CAISA",0.326999999999771
"15","CAISA",0.364000000000033
"16","CAISA",0.241999999999734
"17","CAISA",0.351999999999862
"18","CAISA",0.294000000000324
"19","CAISA",0.286000000000058
"20","CAISA",0.303999999999633
"21","SUSIE",2.43199999999979
"22","SUSIE",1.71399999999994
"23","SUSIE",2.04500000000007
"24","SUSIE",2.6550000000002
"25","SUSIE",1.45600000000013
"26","SUSIE",2.60300000000007
"27","SUSIE",2.91199999999981
"28","SUSIE",2.29999999999973
"29","SUSIE",2.71199999999999
"30","SUSIE",4.32799999999997
"31","SUSIE",1.79500000000007
"32","SUSIE",4.45800000000008
"33","SUSIE",1.58899999999994
"34","SUSIE",4.15300000000025
"35","SUSIE",2.64600000000019
"36","SUSIE",1.90999999999985
"37","SUSIE",2.59799999999996
"38","SUSIE",3.36599999999999
"39","SUSIE",2.13400000000001
"40","SUSIE",1.23300000000017
"41","VARBVS",1.12199999999984
"42","VARBVS",1.17900000000009
"43","VARBVS",1.20000000000027
"44","VARBVS",1.12300000000005
"45","VARBVS",1.3420000000001
"46","VARBVS",1.23500000000013
"47","VARBVS",1.06899999999996
"48","VARBVS",1.0630000000001
"49","VARBVS",1.11999999999989
"50","VARBVS",1.25399999999991
"51","VARBVS",0.989000000000033
"52","VARBVS",1.25199999999995
"53","VARBVS",1.08999999999969
"54","VARBVS",1.04999999999973
"55","VARBVS",1.14800000000014
"56","VARBVS",0.977000000000317
"57","VARBVS",1.1579999999999
"58","VARBVS",1.0659999999998
"59","VARBVS",0.99599999999964
"60","VARBVS",1.00300000000016
"61","L0Learn",2.27799999999979
"62","L0Learn",2.67399999999998
"63","L0Learn",2.82099999999991
"64","L0Learn",2.36799999999994
"65","L0Learn",2.5300000000002
"66","L0Learn",2.60199999999986
"67","L0Learn",2.51700000000028
"68","L0Learn",2.69500000000016
"69","L0Learn",2.66599999999971
"70","L0Learn",2.53500000000031
"71","L0Learn",2.56700000000001
"72","L0Learn",2.60099999999966
"73","L0Learn",2.51199999999972
"74","L0Learn",2.3090000000002
"75","L0Learn",2.48199999999997
"76","L0Learn",2.44399999999996
"77","L0Learn",2.4409999999998
"78","L0Learn",2.25500000000011
"79","L0Learn",2.40199999999959
"80","L0Learn",2.46099999999979
"81","LASSO",4.26099999999997
"82","LASSO",4.46900000000005
"83","LASSO",4.32400000000007
"84","LASSO",4.57200000000012
"85","LASSO",4.42000000000007
"86","LASSO",4.46500000000015
"87","LASSO",4.66800000000012
"88","LASSO",4.49499999999989
"89","LASSO",4.37099999999964
"90","LASSO",4.36099999999988
"91","LASSO",4.44399999999996
"92","LASSO",4.44399999999996
"93","LASSO",4.82099999999991
"94","LASSO",4.49199999999973
"95","LASSO",4.77399999999989
"96","LASSO",4.3779999999997
"97","LASSO",4.46099999999979
"98","LASSO",4.54199999999992
"99","LASSO",4.24299999999994
"100","LASSO",4.25999999999976
"101","RIDGE",5.98900000000003
"102","RIDGE",5.98199999999997
"103","RIDGE",5.97699999999986
"104","RIDGE",6.04399999999987
"105","RIDGE",5.97700000000032
"106","RIDGE",5.96500000000015
"107","RIDGE",6.00500000000011
"108","RIDGE",6.13500000000022
"109","RIDGE",5.97699999999986
"110","RIDGE",6.04899999999998
"111","RIDGE",5.96000000000004
"112","RIDGE",6.07999999999993
"113","RIDGE",6.02700000000004
"114","RIDGE",6.03999999999996
"115","RIDGE",6.08899999999994
"116","RIDGE",6.12400000000025
"117","RIDGE",6.00399999999991
"118","RIDGE",6.02799999999979
"119","RIDGE",5.98399999999992
"120","RIDGE",5.97599999999966
"121","E-NET",4.2819999999997
"122","E-NET",4.47800000000007
"123","E-NET",4.46099999999979
"124","E-NET",4.53999999999996
"125","E-NET",4.50199999999995
"126","E-NET",4.55799999999999
"127","E-NET",4.59800000000041
"128","E-NET",4.53800000000001
"129","E-NET",4.39400000000023
"130","E-NET",4.38300000000027
"131","E-NET",4.44700000000012
"132","E-NET",4.44599999999991
"133","E-NET",4.8130000000001
"134","E-NET",4.47299999999996
"135","E-NET",4.75700000000006
"136","E-NET",4.39499999999998
"137","E-NET",4.54099999999971
"138","E-NET",4.51699999999983
"139","E-NET",4.25
"140","E-NET",4.41999999999962
"141","BLASSO",3.69400000000041
"142","BLASSO",3.44599999999991
"143","BLASSO",3.4369999999999
"144","BLASSO",3.44399999999996
"145","BLASSO",3.46100000000024
"146","BLASSO",3.41100000000006
"147","BLASSO",3.41900000000032
"148","BLASSO",3.43700000000035
"149","BLASSO",3.45699999999988
"150","BLASSO",3.44700000000012
"151","BLASSO",3.45299999999997
"152","BLASSO",3.47200000000021
"153","BLASSO",3.41400000000021
"154","BLASSO",3.4409999999998
"155","BLASSO",3.45699999999988
"156","BLASSO",3.43000000000029
"157","BLASSO",3.44799999999987
"158","BLASSO",3.42300000000023
"159","BLASSO",3.4369999999999
