"fit","time"
"1","CAISA",0.144000000000233
"2","CAISA",0.186000000000149
"3","CAISA",0.144999999999982
"4","CAISA",0.175999999999931
"5","CAISA",0.275000000000091
"6","CAISA",0.149000000000342
"7","CAISA",0.204000000000178
"8","CAISA",0.182000000000244
"9","CAISA",0.149000000000342
"10","CAISA",0.146999999999935
"11","CAISA",0.132999999999811
"12","CAISA",0.135999999999967
"13","CAISA",0.143999999999778
"14","CAISA",0.139999999999873
"15","CAISA",0.153999999999996
"16","CAISA",0.140000000000327
"17","CAISA",0.186000000000149
"18","CAISA",0.138999999999669
"19","CAISA",0.148999999999887
"20","CAISA",0.188999999999851
"21","SUSIE",2.90000000000009
"22","SUSIE",1.61499999999978
"23","SUSIE",1.07400000000007
"24","SUSIE",1.22900000000027
"25","SUSIE",1.12699999999995
"26","SUSIE",2.14399999999978
"27","SUSIE",1.471
"28","SUSIE",1.48599999999988
"29","SUSIE",1.50800000000027
"30","SUSIE",1.21300000000019
"31","SUSIE",1.14499999999998
"32","SUSIE",1.029
"33","SUSIE",1.83100000000013
"34","SUSIE",1.01100000000042
"35","SUSIE",0.998000000000047
"36","SUSIE",1.12300000000005
"37","SUSIE",1.08199999999988
"38","SUSIE",1.10699999999997
"39","SUSIE",1.35899999999992
"40","SUSIE",2.62000000000035
"41","VARBVS",1.91100000000006
"42","VARBVS",2.00300000000016
"43","VARBVS",2.16899999999987
"44","VARBVS",1.70599999999968
"45","VARBVS",1.99900000000025
"46","VARBVS",2.10100000000011
"47","VARBVS",1.86000000000013
"48","VARBVS",1.83100000000013
"49","VARBVS",1.96299999999974
"50","VARBVS",1.97499999999991
"51","VARBVS",1.87599999999975
"52","VARBVS",2.57799999999997
"53","VARBVS",1.6579999999999
"54","VARBVS",2.09899999999971
"55","VARBVS",1.78099999999995
"56","VARBVS",2.154
"57","VARBVS",2.00099999999975
"58","VARBVS",1.94599999999991
"59","VARBVS",2.01099999999997
"60","VARBVS",1.71599999999989
"61","L0Learn",2.8430000000003
"62","L0Learn",2.67500000000018
"63","L0Learn",2.67299999999977
"64","L0Learn",2.85500000000002
"65","L0Learn",2.76099999999997
"66","L0Learn",2.70299999999997
"67","L0Learn",2.66399999999976
"68","L0Learn",2.82000000000016
"69","L0Learn",2.72499999999991
"70","L0Learn",2.49800000000005
"71","L0Learn",2.29700000000003
"72","L0Learn",2.39700000000039
"73","L0Learn",2.58600000000024
"74","L0Learn",2.64699999999993
"75","L0Learn",2.63000000000011
"76","L0Learn",2.44900000000007
"77","L0Learn",2.78800000000001
"78","L0Learn",2.61999999999989
"79","L0Learn",2.404
"80","L0Learn",2.84799999999996
"81","LASSO",8.98500000000013
"82","LASSO",10.163
"83","LASSO",9.4079999999999
"84","LASSO",10.0529999999999
"85","LASSO",9.94700000000012
"86","LASSO",9.32699999999977
"87","LASSO",10.4290000000001
"88","LASSO",9.73399999999992
"89","LASSO",9.41300000000001
"90","LASSO",9.76399999999967
"91","LASSO",10.1670000000004
"92","LASSO",9.90000000000009
"93","LASSO",10.5900000000001
"94","LASSO",10.4960000000001
"95","LASSO",10.3299999999999
"96","LASSO",9.83699999999999
"97","LASSO",10.1260000000002
"98","LASSO",10.9179999999997
"99","LASSO",9.096
"100","LASSO",9.88499999999976
"101","RIDGE",6.2829999999999
"102","RIDGE",6.16300000000001
"103","RIDGE",6.2489999999998
"104","RIDGE",6.10800000000017
"105","RIDGE",6.16400000000021
"106","RIDGE",6.27099999999973
"107","RIDGE",6.16600000000017
"108","RIDGE",6.26600000000008
"109","RIDGE",6.17199999999957
"110","RIDGE",6.20800000000008
"111","RIDGE",6.14599999999973
"112","RIDGE",6.26499999999987
"113","RIDGE",6.16900000000032
"114","RIDGE",6.38400000000001
"115","RIDGE",6.19500000000016
"116","RIDGE",6.30099999999993
"117","RIDGE",6.18499999999995
"118","RIDGE",6.28700000000026
"119","RIDGE",6.03600000000006
"120","RIDGE",6.12900000000036
"121","E-NET",8.94200000000001
"122","E-NET",10.1289999999999
"123","E-NET",9.55999999999995
"124","E-NET",10.0149999999999
"125","E-NET",9.88899999999967
"126","E-NET",9.4699999999998
"127","E-NET",10.4169999999999
"128","E-NET",9.77599999999984
"129","E-NET",9.42000000000007
"130","E-NET",9.68100000000004
"131","E-NET",10.0529999999999
"132","E-NET",9.86900000000014
"133","E-NET",10.6500000000001
"134","E-NET",10.3600000000001
"135","E-NET",10.3919999999998
"136","E-NET",9.85099999999966
"137","E-NET",10.0839999999998
"138","E-NET",10.7509999999997
"139","E-NET",9.14099999999962
"140","E-NET",10.0799999999999
"141","BLASSO",3.42599999999993
"142","BLASSO",3.46900000000005
"143","BLASSO",3.41599999999971
"144","BLASSO",3.39600000000019
"145","BLASSO",3.37899999999991
"146","BLASSO",3.41499999999996
"147","BLASSO",3.37900000000036
"148","BLASSO",3.4670000000001
"149","BLASSO",3.46199999999999
"150","BLASSO",3.58200000000033
"151","BLASSO",3.46000000000004
"152","BLASSO",3.43799999999965
"153","BLASSO",3.36800000000039
"154","BLASSO",3.44000000000005
"155","BLASSO",3.44100000000026
"156","BLASSO",3.43600000000015
"157","BLASSO",3.4640000000004
"158","BLASSO",3.42100000000028
"159","BLASSO",3.44800000000032
"160","BLASSO",3.42500000000018
"161","BayesB",2.91200000000026
"162","BayesB",3.00500000000011
"163","BayesB",2.9670000000001
"164","BayesB",3.09400000000005
"165","BayesB",3.07799999999997
"166","BayesB",2.92700000000013
"167","BayesB",3.05999999999995
"168","BayesB",3.06099999999969
"169","BayesB",2.95400000000018
"170","BayesB",3.00500000000011
"171","BayesB",2.9699999999998
"172","BayesB",3.00799999999981
"173","BayesB",2.97000000000025
"174","BayesB",3.05600000000004
"175","BayesB",2.97600000000011
"176","BayesB",2.94900000000007
"177","BayesB",3.1220000000003
"178","BayesB",3.04899999999998
"179","BayesB",2.98199999999997
"180","BayesB",3.04299999999967
