"fit","time"
"1","CAISA",0.11200000000008
"2","CAISA",0.503999999999905
"3","CAISA",0.113999999999578
"4","CAISA",0.0959999999995489
"5","CAISA",0.153999999999542
"6","CAISA",0.554000000000087
"7","CAISA",0.208999999999833
"8","CAISA",0.234000000000378
"9","CAISA",0.139999999999418
"10","CAISA",0.159999999999854
"11","CAISA",0.396999999999935
"12","CAISA",0.141999999999825
"13","CAISA",0.230000000000473
"14","CAISA",0.135000000000218
"15","CAISA",0.122999999999593
"16","CAISA",0.150000000000546
"17","CAISA",0.122999999999593
"18","CAISA",0.144999999999527
"19","CAISA",0.118000000000393
"20","CAISA",0.149999999999636
"21","SUSIE",0.480999999999767
"22","SUSIE",0.462000000000444
"23","SUSIE",0.539999999999964
"24","SUSIE",0.72899999999936
"25","SUSIE",0.806999999999789
"26","SUSIE",1.08799999999974
"27","SUSIE",0.971000000000458
"28","SUSIE",0.464999999999236
"29","SUSIE",0.600000000000364
"30","SUSIE",0.940000000000509
"31","SUSIE",0.471000000000458
"32","SUSIE",0.595000000000255
"33","SUSIE",0.780999999999949
"34","SUSIE",0.469000000000051
"35","SUSIE",0.484000000000378
"36","SUSIE",0.803000000000793
"37","SUSIE",0.801000000000386
"38","SUSIE",0.527000000000044
"39","SUSIE",0.415999999999258
"40","SUSIE",1.21599999999944
"41","VARBVS",1.8149999999996
"42","VARBVS",1.58799999999974
"43","VARBVS",1.90999999999985
"44","VARBVS",1.27300000000014
"45","VARBVS",1.38000000000011
"46","VARBVS",1.55600000000049
"47","VARBVS",1.43900000000031
"48","VARBVS",1.50800000000072
"49","VARBVS",1.69500000000062
"50","VARBVS",1.38999999999942
"51","VARBVS",1.64300000000003
"52","VARBVS",1.4970000000003
"53","VARBVS",1.51400000000012
"54","VARBVS",1.69200000000001
"55","VARBVS",2.07300000000032
"56","VARBVS",1.53999999999996
"57","VARBVS",1.39700000000084
"58","VARBVS",1.63300000000072
"59","VARBVS",1.52500000000055
"60","VARBVS",1.52300000000014
"61","L0Learn",1.86999999999989
"62","L0Learn",2.27199999999993
"63","L0Learn",1.96399999999994
"64","L0Learn",1.59300000000076
"65","L0Learn",1.93499999999949
"66","L0Learn",1.90599999999995
"67","L0Learn",1.97499999999945
"68","L0Learn",2.23900000000049
"69","L0Learn",1.74200000000019
"70","L0Learn",2.05499999999938
"71","L0Learn",2.38000000000011
"72","L0Learn",1.99299999999948
"73","L0Learn",1.99199999999928
"74","L0Learn",2.21900000000005
"75","L0Learn",2.28699999999935
"76","L0Learn",1.93000000000029
"77","L0Learn",2.04299999999967
"78","L0Learn",2.16899999999987
"79","L0Learn",2.10699999999997
"80","L0Learn",2.32600000000002
"81","LASSO",13.4030000000002
"82","LASSO",12.1210000000001
"83","LASSO",14.9470000000001
"84","LASSO",12.2919999999995
"85","LASSO",11.5150000000003
"86","LASSO",13.4979999999996
"87","LASSO",14.3360000000002
"88","LASSO",12.1100000000006
"89","LASSO",15.9569999999994
"90","LASSO",12.7690000000002
"91","LASSO",13.1099999999997
"92","LASSO",13.884
"93","LASSO",12.973
"94","LASSO",13.3599999999997
"95","LASSO",14.6259999999993
"96","LASSO",13.8879999999999
"97","LASSO",11.9110000000001
"98","LASSO",13.8719999999994
"99","LASSO",13.9679999999998
"100","LASSO",12.9690000000001
"101","RIDGE",5.59199999999964
"102","RIDGE",5.61700000000019
"103","RIDGE",5.70200000000023
"104","RIDGE",5.63600000000042
"105","RIDGE",5.80599999999959
"106","RIDGE",5.60399999999936
"107","RIDGE",5.6889999999994
"108","RIDGE",5.63899999999921
"109","RIDGE",5.88400000000001
"110","RIDGE",5.66299999999956
"111","RIDGE",5.64499999999953
"112","RIDGE",5.90900000000056
"113","RIDGE",5.61700000000019
"114","RIDGE",5.92300000000068
"115","RIDGE",7.00600000000031
"116","RIDGE",6.26399999999921
"117","RIDGE",6.29700000000048
"118","RIDGE",6.33400000000074
"119","RIDGE",6.3110000000006
"120","RIDGE",6.25200000000041
"121","E-NET",14.0690000000004
"122","E-NET",12.0989999999993
"123","E-NET",14.3049999999994
"124","E-NET",11.9980000000005
"125","E-NET",11.6090000000004
"126","E-NET",14.7259999999997
"127","E-NET",14.9200000000001
"128","E-NET",12.3139999999994
"129","E-NET",15.1559999999999
"130","E-NET",13.5050000000001
"131","E-NET",12.9140000000007
"132","E-NET",13.3889999999992
"133","E-NET",13.2609999999995
"134","E-NET",12.9010000000007
"135","E-NET",16.0450000000001
"136","E-NET",13.6980000000003
"137","E-NET",12.067
"138","E-NET",14.1620000000003
"139","E-NET",13.8979999999992
"140","E-NET",12.643
"141","BLASSO",3.16199999999935
"142","BLASSO",3.23499999999967
"143","BLASSO",3.0649999999996
"144","BLASSO",3.05699999999979
"145","BLASSO",3.09400000000005
"146","BLASSO",3.2470000000003
"147","BLASSO",3.07300000000032
"148","BLASSO",3.10199999999986
"149","BLASSO",3.09600000000046
"150","BLASSO",3.19300000000021
"151","BLASSO",3.31200000000081
"152","BLASSO",3.12899999999991
"153","BLASSO",3.11800000000039
"154","BLASSO",2.99499999999989
"155","BLASSO",3.46600000000035
"156","BLASSO",3.44499999999971
"157","BLASSO",3.49099999999999
"158","BLASSO",3.52399999999943
"159","BLASSO",3.44500000000062
"160","BLASSO",3.42000000000007
"161","BayesB",2.85899999999947
"162","BayesB",3.04900000000089
"163","BayesB",3.13600000000042
"164","BayesB",2.98499999999967
"165","BayesB",3.16200000000026
"166","BayesB",3.20900000000074
"167","BayesB",2.79599999999937
"168","BayesB",3.17599999999948
"169","BayesB",2.98800000000028
"170","BayesB",2.91700000000037
"171","BayesB",2.78600000000006
"172","BayesB",2.96299999999974
"173","BayesB",3.27899999999954
"174","BayesB",3.05600000000049
"175","BayesB",2.82999999999993
"176","BayesB",3.48899999999958
"177","BayesB",3.27300000000014
"178","BayesB",3.44800000000032
"179","BayesB",3.03099999999995
"180","BayesB",3.39100000000053
