"fit","time"
"1","CAISA",0.164000000000215
"2","CAISA",0.194000000000415
"3","CAISA",0.153999999999996
"4","CAISA",0.16399999999976
"5","CAISA",0.153999999999996
"6","CAISA",0.305999999999585
"7","CAISA",0.128000000000156
"8","CAISA",0.20699999999988
"9","CAISA",0.187999999999647
"10","CAISA",0.15099999999984
"11","CAISA",0.134999999999764
"12","CAISA",0.141000000000076
"13","CAISA",0.173999999999978
"14","CAISA",0.144999999999527
"15","CAISA",0.149999999999636
"16","CAISA",0.181000000000495
"17","CAISA",0.130999999999403
"18","CAISA",0.115999999999985
"19","CAISA",0.140999999999622
"20","CAISA",0.143999999999323
"21","SUSIE",0.956000000000131
"22","SUSIE",0.671000000000276
"23","SUSIE",0.527000000000044
"24","SUSIE",0.532000000000153
"25","SUSIE",2.37000000000035
"26","SUSIE",0.66800000000012
"27","SUSIE",0.411000000000058
"28","SUSIE",0.418999999999869
"29","SUSIE",0.565999999999804
"30","SUSIE",0.541999999999916
"31","SUSIE",0.423999999999978
"32","SUSIE",0.541000000000167
"33","SUSIE",0.686000000000149
"34","SUSIE",0.547999999999774
"35","SUSIE",0.684000000000196
"36","SUSIE",0.671999999999571
"37","SUSIE",0.380000000000109
"38","SUSIE",0.279999999999745
"39","SUSIE",0.530999999999949
"40","SUSIE",0.529000000000451
"41","VARBVS",1.45800000000008
"42","VARBVS",1.654
"43","VARBVS",1.62100000000009
"44","VARBVS",1.66300000000001
"45","VARBVS",1.48399999999992
"46","VARBVS",1.625
"47","VARBVS",1.93899999999985
"48","VARBVS",1.63099999999986
"49","VARBVS",1.64499999999998
"50","VARBVS",1.62900000000036
"51","VARBVS",1.68900000000031
"52","VARBVS",1.85699999999997
"53","VARBVS",1.67799999999988
"54","VARBVS",1.74600000000009
"55","VARBVS",1.83399999999983
"56","VARBVS",1.61099999999988
"57","VARBVS",1.69800000000032
"58","VARBVS",1.57300000000032
"59","VARBVS",1.53200000000015
"60","VARBVS",1.65799999999945
"61","L0Learn",2.05200000000013
"62","L0Learn",2.28700000000026
"63","L0Learn",2.14699999999993
"64","L0Learn",2.25900000000001
"65","L0Learn",2.20000000000027
"66","L0Learn",2.60699999999997
"67","L0Learn",1.94900000000007
"68","L0Learn",2.21500000000015
"69","L0Learn",2.23000000000002
"70","L0Learn",2.14600000000019
"71","L0Learn",1.96499999999969
"72","L0Learn",2.39499999999998
"73","L0Learn",2.17200000000048
"74","L0Learn",2.11099999999988
"75","L0Learn",2.06999999999971
"76","L0Learn",2.07499999999982
"77","L0Learn",2.17299999999977
"78","L0Learn",1.97000000000025
"79","L0Learn",2.18900000000031
"80","L0Learn",2.08699999999953
"81","LASSO",12.8589999999999
"82","LASSO",14.98
"83","LASSO",14.431
"84","LASSO",14.1790000000001
"85","LASSO",14.1279999999997
"86","LASSO",14.5190000000002
"87","LASSO",15.8299999999999
"88","LASSO",14.5529999999999
"89","LASSO",14.23
"90","LASSO",14.9630000000002
"91","LASSO",14.7370000000001
"92","LASSO",15.7560000000003
"93","LASSO",16.192
"94","LASSO",15.5299999999997
"95","LASSO",14.8270000000002
"96","LASSO",15.4529999999995
"97","LASSO",14.7219999999998
"98","LASSO",16.1199999999999
"99","LASSO",12.7629999999999
"100","LASSO",15.7599999999993
"101","RIDGE",6.23399999999992
"102","RIDGE",6.375
"103","RIDGE",6.37199999999984
"104","RIDGE",6.25300000000016
"105","RIDGE",6.3119999999999
"106","RIDGE",6.279
"107","RIDGE",6.31700000000001
"108","RIDGE",6.33999999999969
"109","RIDGE",6.44599999999991
"110","RIDGE",6.29700000000003
"111","RIDGE",6.33399999999983
"112","RIDGE",6.28999999999996
"113","RIDGE",6.48499999999967
"114","RIDGE",6.35800000000017
"115","RIDGE",6.39499999999953
"116","RIDGE",6.41399999999976
"117","RIDGE",6.39099999999962
"118","RIDGE",6.37099999999919
"119","RIDGE",6.19999999999982
"120","RIDGE",6.31800000000021
"121","E-NET",12.5499999999997
"122","E-NET",14.982
"123","E-NET",14.152
"124","E-NET",14.2669999999998
"125","E-NET",14.1689999999999
"126","E-NET",14.6170000000002
"127","E-NET",15.5680000000002
"128","E-NET",14.4650000000001
"129","E-NET",14.21
"130","E-NET",14.9010000000003
"131","E-NET",14.9400000000001
"132","E-NET",15.5920000000001
"133","E-NET",16.0999999999995
"134","E-NET",15.46
"135","E-NET",14.9870000000001
"136","E-NET",15.884
"137","E-NET",14.9930000000004
"138","E-NET",16.174
"139","E-NET",12.723
"140","E-NET",15.777
"141","BLASSO",3.61200000000008
"142","BLASSO",3.44100000000026
"143","BLASSO",3.44500000000016
"144","BLASSO",3.42399999999998
"145","BLASSO",3.55199999999968
"146","BLASSO",3.46300000000019
"147","BLASSO",3.44000000000005
"148","BLASSO",3.4079999999999
"149","BLASSO",3.46199999999999
"150","BLASSO",3.48199999999997
"151","BLASSO",3.43100000000004
"152","BLASSO",3.43199999999979
"153","BLASSO",3.54300000000057
"154","BLASSO",3.43000000000029
"155","BLASSO",3.44400000000041
"156","BLASSO",3.41100000000006
"157","BLASSO",3.39300000000003
"158","BLASSO",3.39800000000014
"159","BLASSO",3.42500000000018
"160","BLASSO",3.43099999999959
"161","BayesB",3.03499999999985
"162","BayesB",3.29500000000007
"163","BayesB",3.41400000000021
"164","BayesB",3.49200000000019
"165","BayesB",3.33199999999988
"166","BayesB",3.45600000000013
"167","BayesB",3.34299999999985
"168","BayesB",3.50700000000006
"169","BayesB",3.32400000000007
"170","BayesB",3.32900000000018
"171","BayesB",3.10199999999986
"172","BayesB",3.32700000000023
"173","BayesB",3.40200000000004
"174","BayesB",3.28399999999965
"175","BayesB",2.90700000000015
"176","BayesB",3.57600000000002
"177","BayesB",3.20499999999993
"178","BayesB",3.34900000000016
"179","BayesB",3.03599999999915
"180","BayesB",3.4380000000001
