"fit","pred"
"1","CAISA0",2.60137785267219
"2","CAISA0",4.85045815260477
"3","CAISA0",3.23721148839502
"4","CAISA0",1.76045209114413
"5","CAISA0",3.85633191629588
"6","CAISA0",5.17342853581375
"7","CAISA0",2.37093693831402
"8","CAISA0",3.43940855488927
"9","CAISA0",2.61843571082574
"10","CAISA0",2.0956219805161
"11","CAISA0",3.5540604823723
"12","CAISA0",3.74769895754124
"13","CAISA0",4.35035456941307
"14","CAISA0",2.43324540153232
"15","CAISA0",3.11889935677929
"16","CAISA0",3.54591149437057
"17","CAISA0",1.89270342800494
"18","CAISA0",4.7028672535297
"19","CAISA0",2.95005833181112
"20","CAISA0",3.78013650178394
"21","CAISA",2.05085296057814
"22","CAISA",2.86833314783843
"23","CAISA",2.10437221056172
"24","CAISA",1.43115647886555
"25","CAISA",2.50795478041394
"26","CAISA",3.93911483413247
"27","CAISA",1.48739915663196
"28","CAISA",2.60221382852752
"29","CAISA",2.11240107033021
"30","CAISA",1.61862973092752
"31","CAISA",2.50112504898873
"32","CAISA",2.62022318441293
"33","CAISA",2.75693693371808
"34","CAISA",1.63271424042875
"35","CAISA",2.65577313259055
"36","CAISA",2.4223454558246
"37","CAISA",1.70900185434425
"38","CAISA",3.63883852899116
"39","CAISA",2.49942748282954
"40","CAISA",2.59511003051191
"41","SUSIE",2.724401809772
"42","SUSIE",5.34493031933935
"43","SUSIE",2.51907477387042
"44","SUSIE",1.59454724199071
"45","SUSIE",2.98298262126941
"46","SUSIE",5.56387939164566
"47","SUSIE",1.89138400902471
"48","SUSIE",2.98018907591178
"49","SUSIE",2.44709496985076
"50","SUSIE",2.42051423499107
"51","SUSIE",3.90707198407267
"52","SUSIE",4.34744521599403
"53","SUSIE",4.26809001213732
"54","SUSIE",2.20264132304569
"55","SUSIE",3.11728170804604
"56","SUSIE",3.86144408011058
"57","SUSIE",2.90435705641457
"58","SUSIE",6.05477976669664
"59","SUSIE",3.07222500227515
