"","fit","pred"
"1","default",43.1051652304054
"2","default",79.9639293733822
"3","default",55.6750983091609
"4","default",30.7621348717637
"5","default",64.7279111479432
"6","default",86.9955254108536
"7","default",36.4463000310615
"8","default",58.289218072021
"9","default",42.0796962797918
"10","default",35.5008006443144
"11","default",61.8622376727943
"12","default",60.573148110132
"13","default",73.4652183235777
"14","default",41.2216746645102
"15","default",52.8681407577509
"16","default",61.3806300927751
"17","default",32.0638269099262
"18","default",74.3052881068675
"19","default",49.9327584023327
"20","default",63.351150090994
"21","lasso_cv_init",35.0307909460538
"22","lasso_cv_init",51.1531405989488
"23","lasso_cv_init",35.9369556879629
"24","lasso_cv_init",24.2332944470635
"25","lasso_cv_init",42.4863281419419
"26","lasso_cv_init",68.8008801853186
"27","lasso_cv_init",35.2559674901707
"28","lasso_cv_init",44.5689589112591
"29","lasso_cv_init",35.7907337206679
"30","lasso_cv_init",27.6975420347191
"31","lasso_cv_init",42.7225449582623
"32","lasso_cv_init",44.7008421597295
"33","lasso_cv_init",48.545205595614
"34","lasso_cv_init",27.7082448520146
"35","lasso_cv_init",43.9519726996008
"36","lasso_cv_init",43.56473731536
"37","lasso_cv_init",28.1194086451302
"38","lasso_cv_init",62.6984251273451
"39","lasso_cv_init",41.880039938826
"40","lasso_cv_init",44.9301635162624
"41","lasso_path_order",50.8075683157877
"42","lasso_path_order",66.7592535609083
"43","lasso_path_order",50.166147960033
"44","lasso_path_order",31.1143834977711
"45","lasso_path_order",52.8200860659926
"46","lasso_path_order",84.3312558357413
"47","lasso_path_order",36.3634234901382
"48","lasso_path_order",45.0221169329483
"49","lasso_path_order",32.6216969884871
"50","lasso_path_order",32.4227400814085
"51","lasso_path_order",70.6627730648492
"52","lasso_path_order",57.7981204209178
"53","lasso_path_order",68.7895191175956
"54","lasso_path_order",32.7076148204019
"55","lasso_path_order",52.4070747957052
"56","lasso_path_order",59.0191051058974
"57","lasso_path_order",34.116970076186
"58","lasso_path_order",86.4113135041946
"59","lasso_path_order",55.8482872080565
"60","lasso_path_order",54.6159749570445
"61","lasso_cv_order",34.3302354951715
"62","lasso_cv_order",57.3688877779416
"63","lasso_cv_order",42.5797044742663
"64","lasso_cv_order",25.068568910154
"65","lasso_cv_order",47.2863282926478
"66","lasso_cv_order",75.2690146704512
"67","lasso_cv_order",36.935838580973
"68","lasso_cv_order",46.4181793694344
"69","lasso_cv_order",37.648857876034
"70","lasso_cv_order",28.7832209776558
"71","lasso_cv_order",49.3317657256099
"72","lasso_cv_order",52.9077283023451
"73","lasso_cv_order",56.7222638541921
"74","lasso_cv_order",31.049260565357
"75","lasso_cv_order",43.3917141628711
"76","lasso_cv_order",49.2711784943379
"77","lasso_cv_order",30.7284371238821
"78","lasso_cv_order",63.2837561551653
"79","lasso_cv_order",45.1412067076465
"80","lasso_cv_order",47.3889355146238
"81","pi",47.5283688967201
"82","pi",84.4308316306316
"83","pi",70.3860016051814
"84","pi",29.6765176583361
"85","pi",66.666825066684
"86","pi",78.7928756070193
"87","pi",43.0636887879997
"88","pi",66.8186914043666
"89","pi",48.567050389803
"90","pi",43.9351780563966
"91","pi",67.2068831724231
"92","pi",72.5219054277245
"93","pi",83.1059574869759
"94","pi",45.9234438819245
"95","pi",57.6393350780592
"96","pi",59.6759733393595
"97","pi",47.1880001898129
"98","pi",97.4775186923412
"99","pi",43.9739320529514
"100","pi",71.5872483843821
"101","univar_init",60.7126297874108
"102","univar_init",82.2941356461055
"103","univar_init",50.2967925984381
"104","univar_init",36.2730731282291
"105","univar_init",54.3775022370116
"106","univar_init",85.2159028096063
"107","univar_init",38.0898999636636
"108","univar_init",56.0705369171018
"109","univar_init",46.8736832854748
"110","univar_init",31.044187170875
"111","univar_init",63.6967480925808
"112","univar_init",60.4242455507836
"113","univar_init",72.811313234865
"114","univar_init",48.916777456553
"115","univar_init",52.8841085783201
"116","univar_init",62.2456034645877
"117","univar_init",30.8748050215656
"118","univar_init",80.7842828600264
"119","univar_init",53.5646888591556
"120","univar_init",64.0636484748556
"121","univar_order",48.7090320588599
"122","univar_order",70.0273929906229
"123","univar_order",58.031710754061
"124","univar_order",25.1176411192677
"125","univar_order",56.9206968770946
"126","univar_order",84.5264925006148
"127","univar_order",37.5224737668919
"128","univar_order",47.0841587009327
"129","univar_order",41.5965568046156
"130","univar_order",34.638292835646
"131","univar_order",64.2264270427514
"132","univar_order",54.435862184267
"133","univar_order",72.5283693251238
"134","univar_order",34.9533194186463
"135","univar_order",56.5002065450815
"136","univar_order",58.0090401919957
"137","univar_order",42.3268410403028
"138","univar_order",80.1255597566482
"139","univar_order",51.1365073917098
"140","univar_order",52.9113143028371
