"fit","pred"
"1","CAISA",1.63430477973834
"2","CAISA",1.53156466617826
"3","CAISA",1.61380625974967
"4","CAISA",1.5152040265183
"5","CAISA",1.61318561499256
"6","CAISA",1.61965273231723
"7","CAISA",1.7296526592451
"8","CAISA",1.55012764287881
"9","CAISA",1.43683467225169
"10","CAISA",1.64334195734135
"11","CAISA",1.61829525639014
"12","CAISA",1.69253669602578
"13","CAISA",1.51922523627989
"14","CAISA",1.60437818326453
"15","CAISA",1.50838146472177
"16","CAISA",1.42013329884813
"17","CAISA",1.50923936274538
"18","CAISA",1.55449741727408
"19","CAISA",1.56961878138972
"20","CAISA",1.61003623527849
"21","SUSIE",36.2958958553969
"22","SUSIE",34.1622910472479
"23","SUSIE",36.006229159409
"24","SUSIE",36.4365274606213
"25","SUSIE",34.525363452935
"26","SUSIE",36.3225840518518
"27","SUSIE",35.9660778105116
"28","SUSIE",34.7987716080419
"29","SUSIE",30.5875314176461
"30","SUSIE",33.6889271193401
"31","SUSIE",36.7989327328981
"32","SUSIE",31.7692050046126
"33","SUSIE",35.806482872538
"34","SUSIE",33.9221466506855
"35","SUSIE",36.8680768168844
"36","SUSIE",33.5702384239187
"37","SUSIE",32.3805528976532
"38","SUSIE",34.7065857968764
"39","SUSIE",34.5315904353427
"40","SUSIE",37.1826881125285
"41","VARBVS",17.8179342090662
"42","VARBVS",24.5346840913872
"43","VARBVS",22.8868896788686
"44","VARBVS",22.3561433313298
"45","VARBVS",18.2279722823102
"46","VARBVS",23.4046692075602
"47","VARBVS",16.9005721670305
"48","VARBVS",22.6498595389238
"49","VARBVS",1.83821737349177
"50","VARBVS",1.73938750071377
"51","VARBVS",24.7284074587766
"52","VARBVS",2.84678223080893
"53","VARBVS",1.89271093166022
"54","VARBVS",1.77819796109401
"55","VARBVS",16.213344522941
"56","VARBVS",1.6678042858886
"57","VARBVS",6.88639348113412
"58","VARBVS",1.68408762161584
"59","VARBVS",15.0807178950934
"60","VARBVS",22.0776720870526
"61","L0Learn",35.7912074158334
"62","L0Learn",34.6726832649775
"63","L0Learn",35.0898873775664
"64","L0Learn",36.4059370965604
"65","L0Learn",33.2911320399349
"66","L0Learn",35.3101257624902
"67","L0Learn",37.4482005346548
"68","L0Learn",34.2859597949107
"69","L0Learn",29.0341941168027
"70","L0Learn",32.6336051322831
"71","L0Learn",37.1391170256287
"72","L0Learn",30.0889726288258
"73","L0Learn",34.2275341182754
"74","L0Learn",29.2487095142834
"75","L0Learn",35.947356935546
"76","L0Learn",33.6687051015976
"77","L0Learn",30.0144773957856
"78","L0Learn",32.1899950248137
"79","L0Learn",33.1622728746121
"80","L0Learn",32.8654219337347
"81","LASSO",6.84781653051565
"82","LASSO",9.05458218775599
"83","LASSO",7.6044444093153
"84","LASSO",9.09367640480364
"85","LASSO",8.125439857458
"86","LASSO",8.27270250109029
"87","LASSO",7.7829029293859
"88","LASSO",6.84069369497257
"89","LASSO",6.43676007753611
"90","LASSO",6.56082508748004
"91","LASSO",6.83791622375808
"92","LASSO",6.31786258894802
"93","LASSO",9.35107636651232
"94","LASSO",6.12030463127583
"95","LASSO",8.14518168915648
"96","LASSO",6.77218600039328
"97","LASSO",6.77986449824485
"98","LASSO",6.59845143187017
"99","LASSO",6.34125661923005
"100","LASSO",8.37197676208281
"101","RIDGE",35.393105099254
"102","RIDGE",34.5069814572548
"103","RIDGE",34.3453491780975
"104","RIDGE",36.9363539043144
"105","RIDGE",35.3116759982829
"106","RIDGE",35.298766574219
"107","RIDGE",34.4834269125349
"108","RIDGE",35.095744478575
"109","RIDGE",31.2027320121748
"110","RIDGE",32.8920586365706
"111","RIDGE",35.1008267317897
"112","RIDGE",32.4319350235302
"113","RIDGE",37.5082495666081
"114","RIDGE",34.6476665975181
"115","RIDGE",36.3507684191765
"116","RIDGE",33.0186030483441
"117","RIDGE",32.6539259594655
"118","RIDGE",33.8228029309962
"119","RIDGE",35.1891522020139
"120","RIDGE",36.1750621771986
"121","E-NET",6.88050496834153
"122","E-NET",8.61695881150518
"123","E-NET",7.63169320281452
"124","E-NET",9.65398769331408
"125","E-NET",8.68462085404193
"126","E-NET",8.26968591842123
"127","E-NET",7.40111242535118
"128","E-NET",7.28294924233139
"129","E-NET",6.88930030499096
"130","E-NET",6.59319692538248
"131","E-NET",6.86168208418195
"132","E-NET",6.34016825245659
"133","E-NET",9.97043134861277
"134","E-NET",6.14388298357989
"135","E-NET",8.17558267070265
"136","E-NET",6.79839470318262
"137","E-NET",6.7934237638032
"138","E-NET",6.63399717862589
"139","E-NET",6.36182887623143
"140","E-NET",8.39955423279143
"141","BLASSO",7.70455065552885
"142","BLASSO",9.26750099603631
"143","BLASSO",8.50727934321924
"144","BLASSO",9.78795779531226
"145","BLASSO",9.07941013589552
"146","BLASSO",8.36480824183906
"147","BLASSO",8.45317920552744
"148","BLASSO",8.0490078227088
"149","BLASSO",7.2250066371437
"150","BLASSO",7.74791355582038
"151","BLASSO",8.94229151713055
"152","BLASSO",7.5406108589029
"153","BLASSO",8.6825421870416
"154","BLASSO",6.99825633469347
"155","BLASSO",9.43057497683276
"156","BLASSO",8.09150742163475
"157","BLASSO",7.67891433670627
"158","BLASSO",7.93238410918351
"159","BLASSO",7.42047133996443
"160","BLASSO",9.21683509497888
"161","BayesB",6.93184478137773
"162","BayesB",8.3653588929593
"163","BayesB",7.58986838453383
"164","BayesB",8.70542130175051
"165","BayesB",7.97404141796823
"166","BayesB",7.63380720491867
"167","BayesB",7.64803254467031
"168","BayesB",7.05081767861782
"169","BayesB",6.31564042482555
"170","BayesB",6.77120762477413
"171","BayesB",7.73995144015815
"172","BayesB",6.86032700259631
"173","BayesB",7.57927805424872
"174","BayesB",6.21013294537881
"175","BayesB",8.33508629542089
"176","BayesB",7.04207401544874
"177","BayesB",6.91683844605076
"178","BayesB",6.97280194171458
"179","BayesB",6.52870573880233
"180","BayesB",8.51617414681917
