"b","sb","prior"
"195",6.51,6.51,"SCAD"
"196",6.58,6.58,"SCAD"
"197",6.65,6.65,"SCAD"
"198",6.72,6.72,"SCAD"
"199",6.79,6.79,"SCAD"
"200",6.86,6.86,"SCAD"
"201",6.93,6.93,"SCAD"
"202",7,7,"SCAD"
"203",0,0,"MCP"
"204",0.07,0,"MCP"
"205",0.14,0,"MCP"
"206",0.21,0,"MCP"
"207",0.28,0,"MCP"
"208",0.35,0,"MCP"
"209",0.42,0,"MCP"
"210",0.49,0,"MCP"
"211",0.56,0,"MCP"
"212",0.63,0,"MCP"
"213",0.7,0,"MCP"
"214",0.77,0,"MCP"
"215",0.84,0,"MCP"
"216",0.91,0,"MCP"
"217",0.98,0,"MCP"
"218",1.05,0,"MCP"
"219",1.12,0,"MCP"
"220",1.19,0,"MCP"
"221",1.26,0,"MCP"
"222",1.33,0,"MCP"
"223",1.4,0,"MCP"
"224",1.47,0,"MCP"
"225",1.54,0,"MCP"
"226",1.61,0,"MCP"
"227",1.68,0,"MCP"
"228",1.75,0.0261717307593712,"MCP"
"229",1.82,0.122097656685297,"MCP"
"230",1.89,0.218023582611223,"MCP"
"231",1.96,0.313949508537149,"MCP"
"232",2.03,0.409875434463075,"MCP"
"233",2.1,0.505801360389001,"MCP"
"234",2.17,0.601727286314927,"MCP"
"235",2.24,0.697653212240853,"MCP"
"236",2.31,0.793579138166779,"MCP"
"237",2.38,0.889505064092705,"MCP"
"238",2.45,0.985430990018631,"MCP"
"239",2.52,1.08135691594456,"MCP"
"240",2.59,1.17728284187048,"MCP"
"241",2.66,1.27320876779641,"MCP"
"242",2.73,1.36913469372233,"MCP"
"243",2.8,1.46506061964826,"MCP"
"244",2.87,1.56098654557419,"MCP"
"245",2.94,1.65691247150011,"MCP"
"246",3.01,1.75283839742604,"MCP"
"247",3.08,1.84876432335196,"MCP"
"248",3.15,1.94469024927789,"MCP"
"249",3.22,2.04061617520382,"MCP"
"250",3.29,2.13654210112974,"MCP"
"251",3.36,2.23246802705567,"MCP"
"252",3.43,2.32839395298159,"MCP"
"253",3.5,2.42431987890752,"MCP"
"254",3.57,2.52024580483345,"MCP"
"255",3.64,2.61617173075937,"MCP"
"256",3.71,2.7120976566853,"MCP"
"257",3.78,2.80802358261122,"MCP"
"258",3.85,2.90394950853715,"MCP"
"259",3.92,2.99987543446308,"MCP"
"260",3.99,3.095801360389,"MCP"
"261",4.06,3.19172728631493,"MCP"
"262",4.13,3.28765321224085,"MCP"
"263",4.2,3.38357913816678,"MCP"
"264",4.27,3.4795050640927,"MCP"
"265",4.34,3.57543099001863,"MCP"
"266",4.41,3.67135691594456,"MCP"
"267",4.48,3.76728284187048,"MCP"
"268",4.55,3.86320876779641,"MCP"
"269",4.62,3.95913469372233,"MCP"
"270",4.69,4.05506061964826,"MCP"
"271",4.76,4.15098654557419,"MCP"
"272",4.83,4.24691247150011,"MCP"
"273",4.9,4.34283839742604,"MCP"
"274",4.97,4.43876432335196,"MCP"
"275",5.04,4.53469024927789,"MCP"
"276",5.11,4.63061617520381,"MCP"
"277",5.18,4.72654210112974,"MCP"
"278",5.25,4.82246802705567,"MCP"
"279",5.32,4.91839395298159,"MCP"
"280",5.39,5.01431987890752,"MCP"
"281",5.46,5.11024580483345,"MCP"
"282",5.53,5.20617173075937,"MCP"
"283",5.6,5.3020976566853,"MCP"
"284",5.67,5.39802358261122,"MCP"
"285",5.74,5.49394950853715,"MCP"
"286",5.81,5.58987543446307,"MCP"
"287",5.88,5.685801360389,"MCP"
"288",5.95,5.78172728631493,"MCP"
"289",6.02,5.87765321224085,"MCP"
"290",6.09,5.97357913816678,"MCP"
"291",6.16,6.0695050640927,"MCP"
"292",6.23,6.16543099001863,"MCP"
"293",6.3,6.26135691594456,"MCP"
"294",6.37,6.35728284187048,"MCP"
"295",6.44,6.44,"MCP"
"296",6.51,6.51,"MCP"
"297",6.58,6.58,"MCP"
"298",6.65,6.65,"MCP"
"299",6.72,6.72,"MCP"
"300",6.79,6.79,"MCP"
"301",6.86,6.86,"MCP"
"302",6.93,6.93,"MCP"
"303",7,7,"MCP"
"304",0,0,"SOFT"
"305",0.07,0,"SOFT"
"306",0.14,0,"SOFT"
"307",0.21,0,"SOFT"
"308",0.28,0,"SOFT"
"309",0.35,0,"SOFT"
"310",0.42,0.0400675004234455,"SOFT"
"311",0.49,0.110067500423446,"SOFT"
"312",0.56,0.180067500423446,"SOFT"
"313",0.63,0.250067500423445,"SOFT"
"314",0.7,0.320067500423446,"SOFT"
"315",0.77,0.390067500423446,"SOFT"
"316",0.84,0.460067500423445,"SOFT"
"317",0.91,0.530067500423446,"SOFT"
"318",0.98,0.600067500423446,"SOFT"
"319",1.05,0.670067500423446,"SOFT"
"320",1.12,0.740067500423446,"SOFT"
"321",1.19,0.810067500423446,"SOFT"
"322",1.26,0.880067500423446,"SOFT"
"323",1.33,0.950067500423446,"SOFT"
"324",1.4,1.02006750042345,"SOFT"
"325",1.47,1.09006750042345,"SOFT"
"326",1.54,1.16006750042345,"SOFT"
"327",1.61,1.23006750042345,"SOFT"
"328",1.68,1.30006750042345,"SOFT"
"329",1.75,1.37006750042345,"SOFT"
"330",1.82,1.44006750042345,"SOFT"
"331",1.89,1.51006750042345,"SOFT"
"332",1.96,1.58006750042345,"SOFT"
"333",2.03,1.65006750042345,"SOFT"
"334",2.1,1.72006750042345,"SOFT"
"335",2.17,1.79006750042345,"SOFT"
"336",2.24,1.86006750042345,"SOFT"
"337",2.31,1.93006750042345,"SOFT"
"338",2.38,2.00006750042345,"SOFT"
"339",2.45,2.07006750042345,"SOFT"
"340",2.52,2.14006750042345,"SOFT"
"341",2.59,2.21006750042345,"SOFT"
"342",2.66,2.28006750042345,"SOFT"
"343",2.73,2.35006750042345,"SOFT"
"344",2.8,2.42006750042345,"SOFT"
"345",2.87,2.49006750042345,"SOFT"
"346",2.94,2.56006750042345,"SOFT"
"347",3.01,2.63006750042345,"SOFT"
"348",3.08,2.70006750042345,"SOFT"
"349",3.15,2.77006750042345,"SOFT"
"350",3.22,2.84006750042345,"SOFT"
"351",3.29,2.91006750042345,"SOFT"
"352",3.36,2.98006750042345,"SOFT"
"353",3.43,3.05006750042345,"SOFT"
"354",3.5,3.12006750042345,"SOFT"
"355",3.57,3.19006750042345,"SOFT"
"356",3.64,3.26006750042345,"SOFT"
"357",3.71,3.33006750042345,"SOFT"
"358",3.78,3.40006750042345,"SOFT"
"359",3.85,3.47006750042345,"SOFT"
"360",3.92,3.54006750042345,"SOFT"
"361",3.99,3.61006750042345,"SOFT"
"362",4.06,3.68006750042345,"SOFT"
"363",4.13,3.75006750042345,"SOFT"
"364",4.2,3.82006750042345,"SOFT"
"365",4.27,3.89006750042345,"SOFT"
"366",4.34,3.96006750042345,"SOFT"
"367",4.41,4.03006750042345,"SOFT"
"368",4.48,4.10006750042345,"SOFT"
"369",4.55,4.17006750042345,"SOFT"
"370",4.62,4.24006750042345,"SOFT"
"371",4.69,4.31006750042345,"SOFT"
"372",4.76,4.38006750042345,"SOFT"
"373",4.83,4.45006750042345,"SOFT"
"374",4.9,4.52006750042345,"SOFT"
"375",4.97,4.59006750042345,"SOFT"
"376",5.04,4.66006750042345,"SOFT"
"377",5.11,4.73006750042344,"SOFT"
"378",5.18,4.80006750042345,"SOFT"
"379",5.25,4.87006750042345,"SOFT"
"380",5.32,4.94006750042345,"SOFT"
"381",5.39,5.01006750042345,"SOFT"
"382",5.46,5.08006750042345,"SOFT"
"383",5.53,5.15006750042345,"SOFT"
"384",5.6,5.22006750042345,"SOFT"
"385",5.67,5.29006750042345,"SOFT"
"386",5.74,5.36006750042345,"SOFT"
"387",5.81,5.43006750042345,"SOFT"
"388",5.88,5.50006750042345,"SOFT"
"389",5.95,5.57006750042345,"SOFT"
"390",6.02,5.64006750042345,"SOFT"
"391",6.09,5.71006750042345,"SOFT"
"392",6.16,5.78006750042345,"SOFT"
"393",6.23,5.85006750042345,"SOFT"
"394",6.3,5.92006750042345,"SOFT"
"395",6.37,5.99006750042345,"SOFT"
"396",6.44,6.06006750042345,"SOFT"
"397",6.51,6.13006750042345,"SOFT"
"398",6.58,6.20006750042345,"SOFT"
"399",6.65,6.27006750042345,"SOFT"
"400",6.72,6.34006750042345,"SOFT"
"401",6.79,6.41006750042345,"SOFT"
"402",6.86,6.48006750042344,"SOFT"
"403",6.93,6.55006750042345,"SOFT"
"404",7,6.62006750042345,"SOFT"
"405",0,0,"HARD"
"406",0.07,0.07,"HARD"
"407",0.14,0.14,"HARD"
"408",0.21,0.21,"HARD"
"409",0.28,0.28,"HARD"
"410",0.35,0.35,"HARD"
"411",0.42,0.42,"HARD"
"412",0.49,0.49,"HARD"
"413",0.56,0.56,"HARD"
"414",0.63,0.63,"HARD"
"415",0.7,0.7,"HARD"
"416",0.77,0.77,"HARD"
"417",0.84,0.84,"HARD"
"418",0.91,0.91,"HARD"
"419",0.98,0.98,"HARD"
"420",1.05,1.05,"HARD"
"421",1.12,1.12,"HARD"
"422",1.19,1.19,"HARD"
"423",1.26,1.26,"HARD"
"424",1.33,1.33,"HARD"
"425",1.4,1.4,"HARD"
"426",1.47,1.47,"HARD"
"427",1.54,1.54,"HARD"
"428",1.61,1.61,"HARD"
"429",1.68,1.68,"HARD"
"430",1.75,1.75,"HARD"
"431",1.82,1.82,"HARD"
"432",1.89,1.89,"HARD"
"433",1.96,1.96,"HARD"
"434",2.03,2.03,"HARD"
"435",2.1,2.1,"HARD"
"436",2.17,2.17,"HARD"
"437",2.24,2.24,"HARD"
"438",2.31,2.31,"HARD"
"439",2.38,2.38,"HARD"
"440",2.45,2.45,"HARD"
"441",2.52,2.52,"HARD"
"442",2.59,2.59,"HARD"
"443",2.66,2.66,"HARD"
"444",2.73,2.73,"HARD"
"445",2.8,2.8,"HARD"
"446",2.87,2.87,"HARD"
"447",2.94,2.94,"HARD"
"448",3.01,3.01,"HARD"
"449",3.08,3.08,"HARD"
"450",3.15,3.15,"HARD"
"451",3.22,3.22,"HARD"
"452",3.29,3.29,"HARD"
"453",3.36,3.36,"HARD"
"454",3.43,3.43,"HARD"
"455",3.5,3.5,"HARD"
"456",3.57,3.57,"HARD"
"457",3.64,3.64,"HARD"
"458",3.71,3.71,"HARD"
"459",3.78,3.78,"HARD"
"460",3.85,3.85,"HARD"
"461",3.92,3.92,"HARD"
"462",3.99,3.99,"HARD"
"463",4.06,4.06,"HARD"
"464",4.13,4.13,"HARD"
"465",4.2,4.2,"HARD"
"466",4.27,4.27,"HARD"
"467",4.34,4.34,"HARD"
"468",4.41,4.41,"HARD"
"469",4.48,4.48,"HARD"
"470",4.55,4.55,"HARD"
"471",4.62,4.62,"HARD"
"472",4.69,4.69,"HARD"
"473",4.76,4.76,"HARD"
"474",4.83,4.83,"HARD"
"475",4.9,4.9,"HARD"
"476",4.97,4.97,"HARD"
"477",5.04,5.04,"HARD"
"478",5.11,5.11,"HARD"
"479",5.18,5.18,"HARD"
"480",5.25,5.25,"HARD"
"481",5.32,5.32,"HARD"
"482",5.39,5.39,"HARD"
"483",5.46,5.46,"HARD"
"484",5.53,5.53,"HARD"
"485",5.6,5.6,"HARD"
"486",5.67,5.67,"HARD"
"487",5.74,5.74,"HARD"
"488",5.81,5.81,"HARD"
"489",5.88,5.88,"HARD"
"490",5.95,5.95,"HARD"
"491",6.02,6.02,"HARD"
"492",6.09,6.09,"HARD"
"493",6.16,6.16,"HARD"
"494",6.23,6.23,"HARD"
"495",6.3,6.3,"HARD"
"496",6.37,6.37,"HARD"
"497",6.44,6.44,"HARD"
"498",6.51,6.51,"HARD"
"499",6.58,6.58,"HARD"
"500",6.65,6.65,"HARD"
"501",6.72,6.72,"HARD"
"502",6.79,6.79,"HARD"
"503",6.86,6.86,"HARD"
"504",6.93,6.93,"HARD"
"505",7,7,"HARD"
"1100",0,0,"best"
"2100",0.07,0.000708369781396875,"best"
"3100",0.14,0.0387788490713509,"best"
"4100",0.21,0.207708026291833,"best"
"510",0.28,0.278988272018998,"best"
"610",0.35,0.349036264029525,"best"
"710",0.42,0.418983581513416,"best"
"810",0.49,0.488968640367418,"best"
"910",0.56,0.559030547534916,"best"
"1010",0.63,0.629007239019847,"best"
"1110",0.7,0.69895972897628,"best"
"1210",0.77,0.769012402723227,"best"
"1310",0.84,0.839027363033537,"best"
"1410",0.91,0.9089654337233,"best"
"1510",0.98,0.978988758901767,"best"
"1610",1.05,1.04903626412613,"best"
"1710",1.12,1.11898358151342,"best"
"1810",1.19,1.18896864036742,"best"
"1910",1.26,1.25903054753492,"best"
"2010",1.33,1.32900723901985,"best"
"2110",1.4,1.39895972897628,"best"
"2210",1.47,1.46901240272323,"best"
"2310",1.54,1.53902736303354,"best"
"2410",1.61,1.6089654337233,"best"
"2510",1.68,1.67898875890177,"best"
"2610",1.75,1.74903626412613,"best"
"2710",1.82,1.81898358151342,"best"
"2810",1.89,1.88896864036742,"best"
"2910",1.96,1.95903054753492,"best"
"3010",2.03,2.02900723901985,"best"
"3110",2.1,2.09895972897628,"best"
"3210",2.17,2.16901240272323,"best"
"3310",2.24,2.23902736303354,"best"
"3410",2.31,2.3089654337233,"best"
"3510",2.38,2.37898875890177,"best"
"3610",2.45,2.44903626412613,"best"
"3710",2.52,2.51898358151342,"best"
"3810",2.59,2.58896864036742,"best"
"3910",2.66,2.65903054753492,"best"
"4010",2.73,2.72900723901985,"best"
"4110",2.8,2.79895972897628,"best"
"4210",2.87,2.86901240272323,"best"
"4310",2.94,2.93902736303354,"best"
"4410",3.01,3.0089654337233,"best"
"4510",3.08,3.07898875890177,"best"
"4610",3.15,3.14903626412613,"best"
"4710",3.22,3.21898358151342,"best"
"4810",3.29,3.28896864036742,"best"
"4910",3.36,3.35903054753492,"best"
"506",3.43,3.42900723901985,"best"
"511",3.5,3.49895972897628,"best"
"521",3.57,3.56901240272323,"best"
"531",3.64,3.63902736303354,"best"
"541",3.71,3.7089654337233,"best"
"551",3.78,3.77898875890177,"best"
"561",3.85,3.84903626412613,"best"
"571",3.92,3.91898358151342,"best"
"581",3.99,3.98896864036742,"best"
"591",4.06,4.05903054753492,"best"
"601",4.13,4.12900723901985,"best"
"611",4.2,4.19895972897628,"best"
"621",4.27,4.26901240272323,"best"
"631",4.34,4.33902736303354,"best"
"641",4.41,4.4089654337233,"best"
"651",4.48,4.47898875890177,"best"
"661",4.55,4.54903626412613,"best"
"671",4.62,4.61898358151342,"best"
"681",4.69,4.68896864036742,"best"
"691",4.76,4.75903054753492,"best"
"701",4.83,4.82900723901985,"best"
"711",4.9,4.89895972897628,"best"
"721",4.97,4.96901240272323,"best"
"731",5.04,5.03902736303354,"best"
"741",5.11,5.1089654337233,"best"
"751",5.18,5.17898875890177,"best"
"761",5.25,5.24903626412613,"best"
"771",5.32,5.31898358151342,"best"
"781",5.39,5.38896864036742,"best"
"791",5.46,5.45903054753492,"best"
"801",5.53,5.52900723901985,"best"
"811",5.6,5.59895972897628,"best"
"821",5.67,5.66901240272323,"best"
"831",5.74,5.73902736303354,"best"
"841",5.81,5.8089654337233,"best"
"851",5.88,5.87898875890177,"best"
"861",5.95,5.94903626412613,"best"
"871",6.02,6.01898358151342,"best"
"881",6.09,6.08896864036742,"best"
"891",6.16,6.15903054753492,"best"
"901",6.23,6.22900723901985,"best"
"911",6.3,6.29895972897628,"best"
"921",6.37,6.36901240272323,"best"
"931",6.44,6.43902736303354,"best"
"941",6.51,6.5089654337233,"best"
"951",6.58,6.57898875890177,"best"
"961",6.65,6.64903626412613,"best"
"971",6.72,6.71898358151342,"best"
"981",6.79,6.78896864036742,"best"
"991",6.86,6.85903054753492,"best"
"1001",6.93,6.92900723901985,"best"
"1011",7,6.99895972897628,"best"
