"fit","time"
"1","CAISA",0.197000000000003
"2","CAISA",0.19500000000005
"3","CAISA",0.15300000000002
"4","CAISA",0.179000000000087
"5","CAISA",0.145999999999958
"6","CAISA",0.187999999999988
"7","CAISA",0.172000000000025
"8","CAISA",0.192999999999984
"9","CAISA",0.15300000000002
"10","CAISA",0.177999999999997
"11","CAISA",0.168999999999983
"12","CAISA",0.142000000000053
"13","CAISA",0.173999999999978
"14","CAISA",0.136999999999944
"15","CAISA",0.143000000000029
"16","CAISA",0.125
"17","CAISA",0.156999999999925
"18","CAISA",0.151000000000067
"19","CAISA",0.243999999999915
"20","CAISA",0.153999999999996
"21","SUSIE",1.61500000000001
"22","SUSIE",2.44100000000003
"23","SUSIE",1.22400000000005
"24","SUSIE",1.56500000000005
"25","SUSIE",1.93099999999993
"26","SUSIE",1.84100000000001
"27","SUSIE",1.01400000000001
"28","SUSIE",1.46100000000001
"29","SUSIE",1.03600000000006
"30","SUSIE",2.34100000000001
"31","SUSIE",1.03200000000004
"32","SUSIE",1.85599999999999
"33","SUSIE",1.10599999999999
"34","SUSIE",1.72000000000003
"35","SUSIE",2.95700000000011
"36","SUSIE",4.12300000000005
"37","SUSIE",1.10500000000002
"38","SUSIE",1.66200000000003
"39","SUSIE",1.45399999999995
"40","SUSIE",1.90800000000013
"41","VARBVS",1.92699999999991
"42","VARBVS",1.61900000000003
"43","VARBVS",1.70600000000002
"44","VARBVS",1.59100000000001
"45","VARBVS",1.57900000000006
"46","VARBVS",1.57900000000006
"47","VARBVS",1.70399999999995
"48","VARBVS",1.43600000000004
"49","VARBVS",1.60500000000002
"50","VARBVS",1.649
"51","VARBVS",1.74699999999996
"52","VARBVS",1.50199999999995
"53","VARBVS",1.60100000000011
"54","VARBVS",1.64300000000003
"55","VARBVS",1.66100000000006
"56","VARBVS",1.65499999999997
"57","VARBVS",1.64200000000005
"58","VARBVS",1.53099999999995
"59","VARBVS",1.50199999999995
"60","VARBVS",1.41300000000001
"61","L0Learn",2.63400000000001
"62","L0Learn",2.6160000000001
"63","L0Learn",2.38600000000008
"64","L0Learn",2.91300000000001
"65","L0Learn",2.98300000000006
"66","L0Learn",2.60800000000006
"67","L0Learn",2.56500000000005
"68","L0Learn",2.84300000000007
"69","L0Learn",2.32400000000007
"70","L0Learn",2.59399999999994
"71","L0Learn",2.33000000000004
"72","L0Learn",2.78300000000013
"73","L0Learn",2.71299999999997
"74","L0Learn",2.64899999999989
"75","L0Learn",2.58900000000017
"76","L0Learn",2.5809999999999
"77","L0Learn",2.68899999999985
"78","L0Learn",2.74700000000007
"79","L0Learn",2.78500000000008
"80","L0Learn",2.70299999999997
"81","LASSO",8.60799999999995
"82","LASSO",9.02700000000004
"83","LASSO",8.75400000000002
"84","LASSO",8.76700000000005
"85","LASSO",7.76800000000003
"86","LASSO",8.23800000000006
"87","LASSO",9.88199999999995
"88","LASSO",9.0329999999999
"89","LASSO",8.89599999999996
"90","LASSO",9.46900000000005
"91","LASSO",9.77700000000004
"92","LASSO",9.33699999999999
"93","LASSO",9.8090000000002
"94","LASSO",9.26700000000005
"95","LASSO",8.68399999999997
"96","LASSO",9.03899999999999
"97","LASSO",7.50800000000004
"98","LASSO",8.51300000000015
"99","LASSO",9.1840000000002
"100","LASSO",9.38900000000012
"101","RIDGE",6.19299999999998
"102","RIDGE",6.197
"103","RIDGE",6.21000000000004
"104","RIDGE",6.24000000000001
"105","RIDGE",6.25700000000006
"106","RIDGE",6.18999999999994
"107","RIDGE",6.13999999999999
"108","RIDGE",6.08799999999997
"109","RIDGE",6.15200000000004
"110","RIDGE",6.11099999999999
"111","RIDGE",6.11500000000001
"112","RIDGE",6.25300000000004
"113","RIDGE",6.11799999999994
"114","RIDGE",6.17399999999998
"115","RIDGE",6.15000000000009
"116","RIDGE",6.0469999999998
"117","RIDGE",6.1840000000002
"118","RIDGE",6.11099999999988
"119","RIDGE",6.05500000000006
"120","RIDGE",6.14200000000005
"121","E-NET",8.63400000000001
"122","E-NET",8.94400000000007
"123","E-NET",8.78500000000008
"124","E-NET",8.62800000000004
"125","E-NET",7.84699999999998
"126","E-NET",8.38200000000006
"127","E-NET",9.91700000000003
"128","E-NET",9.024
"129","E-NET",9.00699999999995
"130","E-NET",9.62700000000007
"131","E-NET",9.66800000000001
"132","E-NET",9.33600000000013
"133","E-NET",9.86799999999994
"134","E-NET",9.22299999999996
"135","E-NET",8.68100000000004
"136","E-NET",8.92200000000003
"137","E-NET",7.55999999999995
"138","E-NET",8.52200000000016
"139","E-NET",9.3900000000001
"140","E-NET",9.37200000000007
"141","BLASSO",3.52299999999991
"142","BLASSO",3.471
"143","BLASSO",3.53399999999999
"144","BLASSO",3.46900000000005
"145","BLASSO",3.45699999999999
"146","BLASSO",3.64999999999998
"147","BLASSO",3.46100000000001
"148","BLASSO",3.44600000000003
"149","BLASSO",3.41800000000001
"150","BLASSO",3.41999999999996
"151","BLASSO",3.43499999999995
"152","BLASSO",3.45800000000008
"153","BLASSO",3.41399999999999
"154","BLASSO",3.47299999999996
"155","BLASSO",3.44100000000003
"156","BLASSO",3.43299999999999
"157","BLASSO",3.45100000000002
"158","BLASSO",3.47999999999979
"159","BLASSO",3.42399999999998
"160","BLASSO",3.42399999999998
"161","BayesB",3.19299999999998
"162","BayesB",3.15300000000002
"163","BayesB",3.08300000000008
"164","BayesB",3.06799999999998
"165","BayesB",2.99099999999999
"166","BayesB",3.09699999999998
"167","BayesB",3.06499999999994
"168","BayesB",3.13900000000001
"169","BayesB",3.07600000000002
"170","BayesB",3.04399999999998
"171","BayesB",3.07299999999998
"172","BayesB",2.99600000000009
"173","BayesB",3.13499999999999
"174","BayesB",2.89400000000001
"175","BayesB",2.96699999999987
"176","BayesB",3.03399999999988
"177","BayesB",3.10599999999999
"178","BayesB",2.93399999999997
"179","BayesB",2.95699999999988
"180","BayesB",2.9380000000001
