"fit","time"
"1","CAISA",4.96000000000004
"2","CAISA",1.59799999999996
"3","CAISA",1.0010000000002
"4","CAISA",0.456000000000131
"5","CAISA",1.39100000000053
"6","CAISA",0.853000000000065
"7","CAISA",2.91899999999987
"8","CAISA",0.538000000000466
"9","CAISA",0.506999999999607
"10","CAISA",0.690000000000509
"11","CAISA",4.2480000000005
"12","CAISA",0.90900000000056
"13","CAISA",0.67699999999968
"14","CAISA",1.02000000000044
"15","CAISA",0.667999999999665
"16","CAISA",0.649999999999636
"17","CAISA",1.55099999999948
"18","CAISA",0.904000000000451
"19","CAISA",0.518000000000029
"20","CAISA",1.63600000000042
"21","SUSIE",0.623999999999796
"22","SUSIE",0.597999999999956
"23","SUSIE",0.594999999999345
"24","SUSIE",0.596000000000458
"25","SUSIE",0.591999999999643
"26","SUSIE",0.605999999999767
"27","SUSIE",0.592000000000553
"28","SUSIE",0.590000000000146
"29","SUSIE",0.595999999999549
"30","SUSIE",0.594000000000051
"31","SUSIE",0.592999999999847
"32","SUSIE",0.710000000000036
"33","SUSIE",0.590000000000146
"34","SUSIE",0.588999999999942
"35","SUSIE",0.598999999999251
"36","SUSIE",0.707999999999629
"37","SUSIE",0.715000000000146
"38","SUSIE",0.597999999999956
"39","SUSIE",0.591000000000349
"40","SUSIE",0.591000000000349
"41","VARBVS",5.36400000000049
"42","VARBVS",5.65699999999924
"43","VARBVS",3.77999999999975
"44","VARBVS",4.8690000000006
"45","VARBVS",5.38699999999972
"46","VARBVS",5.47299999999996
"47","VARBVS",3.96000000000004
"48","VARBVS",5.10300000000007
"49","VARBVS",4.4409999999998
"50","VARBVS",4.95700000000033
"51","VARBVS",5.0590000000002
"52","VARBVS",4.17700000000059
"53","VARBVS",4.85599999999977
"54","VARBVS",4.52199999999993
"55","VARBVS",4.59400000000005
"56","VARBVS",4.72900000000027
"57","VARBVS",4.33600000000024
"58","VARBVS",4.8769999999995
"59","VARBVS",4.89800000000014
"60","VARBVS",3.93900000000031
"61","L0Learn",2.22299999999996
"62","L0Learn",2.16499999999996
"63","L0Learn",2.04299999999967
"64","L0Learn",2.29200000000037
"65","L0Learn",2.4940000000006
"66","L0Learn",2.30000000000018
"67","L0Learn",2.28399999999965
"68","L0Learn",2.41499999999996
"69","L0Learn",2.39300000000003
"70","L0Learn",2.15700000000015
"71","L0Learn",2.26500000000033
"72","L0Learn",2.2519999999995
"73","L0Learn",2.19200000000001
