"fit","time"
"1","CAISA",0.643000000000029
"2","CAISA",0.673999999999978
"3","CAISA",0.628999999999905
"4","CAISA",2.2829999999999
"5","CAISA",0.429000000000087
"6","CAISA",0.422999999999774
"7","CAISA",0.644999999999982
"8","CAISA",0.807000000000244
"9","CAISA",0.519000000000233
"10","CAISA",0.489000000000033
"11","CAISA",0.552999999999884
"12","CAISA",0.43100000000004
"13","CAISA",0.451000000000022
"14","CAISA",0.907000000000153
"15","CAISA",0.718000000000302
"16","CAISA",0.943000000000211
"17","CAISA",0.625
"18","CAISA",0.729000000000269
"19","CAISA",0.539999999999964
"20","CAISA",0.606999999999971
"21","SUSIE",0.489999999999782
"22","SUSIE",0.487999999999829
"23","SUSIE",0.487999999999829
"24","SUSIE",0.486000000000331
"25","SUSIE",0.48700000000008
"26","SUSIE",0.485999999999876
"27","SUSIE",0.487999999999829
"28","SUSIE",0.569999999999709
"29","SUSIE",0.488999999999578
"30","SUSIE",0.48700000000008
"31","SUSIE",0.48700000000008
"32","SUSIE",0.488000000000284
"33","SUSIE",0.490999999999985
"34","SUSIE",0.487999999999829
"35","SUSIE",1.11200000000008
"36","SUSIE",0.487999999999829
"37","SUSIE",0.489000000000033
"38","SUSIE",0.492999999999938
"39","SUSIE",0.488000000000284
"40","SUSIE",0.497000000000298
"41","VARBVS",9.24399999999969
"42","VARBVS",5.26700000000028
"43","VARBVS",7.86100000000033
"44","VARBVS",7.95900000000029
"45","VARBVS",4.72699999999986
"46","VARBVS",3.49200000000019
"47","VARBVS",12.5989999999997
"48","VARBVS",12.759
"49","VARBVS",8.59999999999991
"50","VARBVS",8.48399999999992
"51","VARBVS",11.3910000000001
"52","VARBVS",7.95399999999972
"53","VARBVS",10.5729999999999
"54","VARBVS",9.27700000000004
"55","VARBVS",6.85899999999992
"56","VARBVS",8.51800000000003
"57","VARBVS",9.73599999999988
"58","VARBVS",8.80299999999988
"59","VARBVS",5.13099999999986
"60","VARBVS",5.44500000000016
"61","L0Learn",1.33599999999979
"62","L0Learn",1.17799999999988
"63","L0Learn",1.0329999999999
"64","L0Learn",1.35899999999992
"65","L0Learn",1.48600000000033
"66","L0Learn",1.25300000000016
"67","L0Learn",1.3130000000001
"68","L0Learn",1.41499999999996
"69","L0Learn",1.30499999999984
"70","L0Learn",1.14400000000023
"71","L0Learn",1.3159999999998
"72","L0Learn",1.13200000000006
"73","L0Learn",1.08899999999994
"74","L0Learn",1.10400000000027
"75","L0Learn",1.13999999999987
"76","L0Learn",0.976000000000113
"77","L0Learn",1.03400000000011
"78","L0Learn",1.04700000000003
"79","L0Learn",1.45899999999983
"80","L0Learn",1.29500000000007
"81","LASSO",1.58800000000019
"82","LASSO",1.5890000000004
"83","LASSO",1.60000000000036
"84","LASSO",1.60599999999977
"85","LASSO",1.55899999999974
"86","LASSO",1.58199999999988
"87","LASSO",1.61599999999999
"88","LASSO",1.60399999999981
"89","LASSO",1.58300000000008
"90","LASSO",1.59799999999996
"91","LASSO",1.625
"92","LASSO",1.56799999999976
"93","LASSO",1.60100000000011
"94","LASSO",1.55899999999974
"95","LASSO",1.60400000000027
"96","LASSO",1.63000000000011
"97","LASSO",1.66300000000001
"98","LASSO",1.54799999999977
"99","LASSO",1.6239999999998
"100","LASSO",1.58100000000013
"101","RIDGE",5.0630000000001
"102","RIDGE",5.05099999999993
"103","RIDGE",5.0930000000003
"104","RIDGE",5.15700000000015
"105","RIDGE",5.17399999999998
"106","RIDGE",5.08699999999999
"107","RIDGE",5.13200000000006
"108","RIDGE",5.04399999999987
"109","RIDGE",5.08599999999979
"110","RIDGE",5.15499999999975
"111","RIDGE",5.15900000000011
"112","RIDGE",5.19799999999987
"113","RIDGE",5.13900000000012
"114","RIDGE",5.16400000000021
