"fit","time"
"1","CAISA",1.26000000000022
"2","CAISA",0.525000000000546
"3","CAISA",0.587000000000444
"4","CAISA",0.412999999999556
"5","CAISA",0.668000000000575
"6","CAISA",1.37299999999959
"7","CAISA",1.13600000000042
"8","CAISA",0.152000000000044
"9","CAISA",0.766999999999825
"10","CAISA",0.658000000000357
"11","CAISA",0.488999999999578
"12","CAISA",0.572000000000116
"13","CAISA",0.708999999999833
"14","CAISA",0.746000000000095
"15","CAISA",0.506999999999607
"16","CAISA",0.291000000000167
"17","CAISA",0.313000000000102
"18","CAISA",0.566000000000713
"19","CAISA",0.238999999999578
"20","CAISA",0.403000000000247
"21","SUSIE",1.2519999999995
"22","SUSIE",3.00200000000041
"23","SUSIE",2.03899999999976
"24","SUSIE",1.71500000000015
"25","SUSIE",1.24600000000009
"26","SUSIE",1.38999999999942
"27","SUSIE",1.54300000000057
"28","SUSIE",2.68499999999949
"29","SUSIE",1.79399999999987
"30","SUSIE",2.01000000000022
"31","SUSIE",1.54399999999987
"32","SUSIE",6.4380000000001
"33","SUSIE",3.84299999999985
"34","SUSIE",0.497000000000298
"35","SUSIE",1.26100000000042
"36","SUSIE",3.3100000000004
"37","SUSIE",1.25300000000061
"38","SUSIE",1.11899999999969
"39","SUSIE",1.10900000000038
"40","SUSIE",1.63599999999951
"41","VARBVS",42.3329999999996
"42","VARBVS",33.4369999999999
"43","VARBVS",36.5789999999997
"44","VARBVS",41.9580000000005
"45","VARBVS",44.6120000000001
"46","VARBVS",40.2269999999999
"47","VARBVS",23.6990000000005
"48","VARBVS",27.4480000000003
"49","VARBVS",13.6210000000001
"50","VARBVS",37.0430000000006
"51","VARBVS",25.982
"52","VARBVS",38.2079999999996
"53","VARBVS",51.0100000000002
"54","VARBVS",24.8559999999998
"55","VARBVS",39.1180000000004
"56","VARBVS",44.2449999999999
"57","VARBVS",40.6369999999997
"58","VARBVS",30.7740000000003
"59","VARBVS",30.1660000000002
"60","VARBVS",22.5709999999999
"61","L0Learn",1.46100000000024
"62","L0Learn",1.63199999999961
"63","L0Learn",1.3100000000004
"64","L0Learn",1.4970000000003
"65","L0Learn",1.38400000000001
"66","L0Learn",1.14199999999983
"67","L0Learn",1.33600000000024
"68","L0Learn",1.55299999999988
"69","L0Learn",1.10699999999997
"70","L0Learn",1.3809999999994
"71","L0Learn",1.31999999999971
"72","L0Learn",1.73800000000028
"73","L0Learn",1.51599999999962
"74","L0Learn",1.40300000000025
"75","L0Learn",1.24300000000039
"76","L0Learn",1.41899999999987
"77","L0Learn",1.70600000000013
"78","L0Learn",1.68099999999959
"79","L0Learn",1.0619999999999
"80","L0Learn",1.36699999999928
"81","LASSO",2.86800000000039
"82","LASSO",2.93900000000031
"83","LASSO",3.13700000000063
"84","LASSO",2.29799999999977
"85","LASSO",2.6899999999996
"86","LASSO",2.77099999999973
"87","LASSO",2.03499999999985
"88","LASSO",3.57900000000063
"89","LASSO",2.67699999999968
"90","LASSO",2.72600000000057
"91","LASSO",2.15000000000055
"92","LASSO",2.04200000000037
"93","LASSO",2.2489999999998
"94","LASSO",3.07800000000043
"95","LASSO",2.56700000000001
"96","LASSO",2.19399999999951
"97","LASSO",3.05600000000049
"98","LASSO",2.77300000000014
"99","LASSO",2.72299999999996
"100","LASSO",2.71399999999994
"101","RIDGE",4.88700000000063
"102","RIDGE",5.15599999999995
"103","RIDGE",5.09900000000016
"104","RIDGE",4.71900000000005
"105","RIDGE",4.98800000000028
"106","RIDGE",4.86599999999999
"107","RIDGE",4.97000000000025
"108","RIDGE",5.20899999999983
"109","RIDGE",5.21900000000005
"110","RIDGE",5.06900000000041
"111","RIDGE",5.04800000000068
"112","RIDGE",4.67399999999998
"113","RIDGE",4.8159999999998
"114","RIDGE",5.08500000000004
"115","RIDGE",4.94900000000052
"116","RIDGE",4.67599999999948
"117","RIDGE",5.27100000000064
"118","RIDGE",4.96900000000005
"119","RIDGE",4.98399999999947
"120","RIDGE",5.3090000000002
"121","E-NET",2.85200000000077
"122","E-NET",2.97400000000016
"123","E-NET",3.15099999999984
"124","E-NET",2.33199999999943
"125","E-NET",2.72900000000027
"126","E-NET",2.79899999999998
"127","E-NET",2.05300000000079
"128","E-NET",3.53900000000067
"129","E-NET",2.65100000000075
"130","E-NET",2.6909999999998
"131","E-NET",2.14199999999983
"132","E-NET",2.07700000000023
"133","E-NET",2.25
"134","E-NET",3.00799999999981
"135","E-NET",2.54500000000007
"136","E-NET",2.23599999999988
"137","E-NET",3.13700000000063
"138","E-NET",2.78600000000006
"139","E-NET",2.71200000000044
"140","E-NET",2.74599999999919
"141","BLASSO",3.3779999999997
"142","BLASSO",3.3730000000005
"143","BLASSO",3.44499999999971
"144","BLASSO",3.37899999999991
"145","BLASSO",3.3809999999994
"146","BLASSO",3.38200000000052
"147","BLASSO",3.38100000000031
"148","BLASSO",3.37899999999991
"149","BLASSO",3.3739999999998
"150","BLASSO",3.37899999999991
"151","BLASSO",3.38199999999961
"152","BLASSO",3.45499999999993
"153","BLASSO",3.37800000000061
"154","BLASSO",3.375
"155","BLASSO",3.37800000000061
"156","BLASSO",3.48700000000008
"157","BLASSO",3.375
"158","BLASSO",3.36899999999969
"159","BLASSO",3.38400000000001
"160","BLASSO",3.37700000000041
"161","BayesB",2.85399999999936
"162","BayesB",3.08799999999974
"163","BayesB",3.21799999999985
"164","BayesB",2.82799999999952
"165","BayesB",3.15599999999995
"166","BayesB",2.95600000000013
"167","BayesB",2.86300000000028
"168","BayesB",2.95300000000043
"169","BayesB",2.72800000000007
"170","BayesB",3.21799999999985
"171","BayesB",3.14699999999993
"172","BayesB",2.64199999999983
"173","BayesB",2.76800000000003
"174","BayesB",3.01400000000012
"175","BayesB",3.17300000000068
"176","BayesB",2.76500000000033
"177","BayesB",3.25399999999991
"178","BayesB",2.9380000000001
"179","BayesB",2.83799999999974
"180","BayesB",2.94400000000041
